#  file: fsfProjectLicenses2010-May.txt
#  package: fsfRawData
#  description of file/package:
#
#  This package includes raw data files from our database of Free Software 
#  Foundation project information generated from the list of projects gathered 
#  in 2010-May
#
#  Scripts & raw data available at http://flossmole.org
#  Scripts written by Megan Squire and contributed to the FLOSSmole project
#
#  This data is free and available for any use (after all we just spidered it ;)
#  We do however request that those using the data in any published form provide 
#  a citation to: FLOSSmole Project (2004-2010) 
#  The project is available at: http://flossmole.org
#  
#  SELECT pi.proj_num, p.proj_unixname, pi.license, pi.datasource_id 
#  FROM fsf_project_licenses pi, fsf_projects p 
#  WHERE p.proj_num = pi.proj_num AND pi.datasource_id=221 
#  ORDER BY p.proj_unixname, pi.license
#
#  datasource_id = 221 is the 2010-May collection from FSF.
proj_num	proj_unixname	license	datasource_id
5326	lineup4	GPLv2orlater	221
1915	lingerd	BSD_2Clause	221
1914	linherp	GPL	221
1913	linice	GPLv2orlater	221
4648	LinkBrowser	GPLv2orlater	221
4647	LinkCheck	GPLv2orlater	221
4646	LinkChecker	GPLv2orlater	221
4645	LinkGrammar	BSD_3Clause	221
4645	LinkGrammar	Expat	221
4645	LinkGrammar	PublicDomain	221
1912	linkgrammarwn	GPLv2orlater	221
1911	links	GPLv2orlater	221
1910	linphone	GPLv2orlater	221
1909	linsmith	GPLv2orlater	221
1908	lintouch	GPLv2orlater	221
4644	Lintouch-Runtime	GPLv2orlater	221
4643	Lintouch-Server	GPLv2orlater	221
1907	linux	GPLv2	221
4642	LinuxLive	GPLv2	221
4641	LinuxTaRT	GPLv2	221
1906	linuxvacation	GPLv2	221
6005	lionet	BSD_2Clause	221
1905	liquidwar	GPLv2orlater	221
1904	liquidwar6	GPLv2orlater	221
1903	lire	GPLv2orlater	221
1902	lisa	LGPL	221
1901	lisp-cgiutils	LGPLv2orlater	221
4640	Lisppaste	X11	221
1900	listener	GPLv2 with exception	221
1899	liteman	GPL	221
1898	litetrash	GPLv2orlater	221
6006	lithium	BSD_2Clause	221
5523	littler	GPLv2orlater	221
1897	littleutils	GPLv2orlater	221
1896	littlewizard	GPLv2	221
4639	LiveJournal	GPLv2orlater	221
4660	LiVES	GPLv3	221
4638	LiveSync	GPLv2	221
1895	livinginternet_web_site_template	GPLv2	221
4678	LJChk	GPLv2orlater	221
4677	LLVM	BSD_3Clause	221
1893	lmule	GPLv2orlater	221
1894	lm_sensors	GPLv2orlater	221
1891	lndir	GPLv2	221
1892	ln_local	GPLv2orlater	221
5847	lobbyists	GPLv3orlater	221
5717	lodgeitlib	Expat	221
1890	lodju	GPLv2	221
1889	log4c	LGPLv2.1	221
1888	log4cpp	Apache	221
1887	log4php	GPL	221
1886	log4sh	LGPLv2.1	221
1885	logalert	GPLv2orlater	221
5695	logcaster	BSD_3Clause	221
1884	logcheck	GPL	221
4635	Loggerithim	GPLv2orlater	221
1883	logintop10	GPLv2	221
4636	LogJam	GPLv2orlater	221
5542	logos	BSD_3Clause	221
5542	logos	GPLv2orlater	221
5542	logos	LGPLv2orlater	221
1882	logrep	GPLv2orlater	221
4637	LoGS	GPLv2orlater	221
1881	logwatch	X11	221
4634	LongPlayer	GPLv2	221
4633	LookingGlass	GPLv2	221
4632	LooperNG	LGPLv2orlater	221
1880	loopess	GPLv2orlater	221
1879	loquacity	GPLv2orlater	221
5622	loris	GPLv2	221
5622	loris	X11	221
4631	LostCities	GPLv2orlater	221
1878	loudhailer	GPLv2orlater	221
1877	loudmouth	LGPLv2orlater	221
1876	loukotka	GPLv2orlater	221
1875	lout	GPLv3orlater	221
1874	lovd	GPLv2orlater	221
1873	lpe	GPLv2	221
1872	lpr-bash	GPLv2	221
4676	LPRng	GPLv2	221
5467	lptint	GPLv3	221
4675	LSAT	GPLv2	221
1871	lsh	GPLv2orlater	221
5705	lsw	Expat	221
5804	lsystem	GPLv2	221
6318	ltchinese	Expat	221
4674	LTI-Lib	LGPL	221
4672	LTris	GPLv2orlater	221
4673	LTSP	GPLv2	221
1869	lua	Lua license	221
1870	lua-gnome	GPL	221
6419	luasocket	Expat	221
1868	lucas	GPLv2	221
1867	lufs	GPLv2orlater	221
4630	Luma	GPLv2	221
1866	luola	GPLv2orlater	221
1865	lurker	GPLv2	221
1864	lush	GPLv2orlater	221
1863	lustre	GPLv2	221
1862	lutel	GPLv2	221
1861	lwc	SimplePermissive	221
6028	lwebstring	BSD_3Clause	221
1860	lwm	GPLv2orlater	221
6022	lxml	BSD_3Clause	221
6022	lxml	GPLv2orlater	221
6022	lxml	ISC	221
6022	lxml	PublicDomain	221
6022	lxml	Zope	221
1859	lxoffice	Artistic	221
1859	lxoffice	GPLv2orlater	221
1859	lxoffice	LGPLv2	221
5849	lyntin	GPLv3orlater	221
1858	lynx	GPLv2	221
4628	Lyricue	GPLv2	221
4627	LysKOM-server	GPLv1orlater	221
4629	LyX	GPLv2orlater with exception	221
4626	LyxDogs	GPLv2	221
5645	lzip	GPLv3orlater	221
5782	lzlib	GPLv3orlater	221
5322	lzma	GPLv2orlater	221
5322	lzma	GPLv3orlater	221
5322	lzma	LGPLv2.1orlater	221
4671	LZO	GPLv2orlater	221
1857	lzpx	GPLv2orlater	221
5611	m1qn3	GPLv3	221
1856	m3play	GPLv2orlater	221
1855	m4	GPLv3orlater	221
1854	macaulay2	GPL	221
1853	macchanger	GPLv2orlater	221
1852	macollec	GPLv2orlater	221
1851	macslows-cairo-clock	GPLv2orlater	221
1850	macssh	GPL	221
4601	MadBomber	GPLv2	221
4600	MadBuilder	SimplePermissive	221
1849	madman	GPL	221
4595	Magicfilter	BSD_AdClause	221
5400	magicgarden	GPLv3orlater	221
4599	MagicNotebook	Perl	221
5794	magicpo	GPLv3orlater	221
4598	MagicPoint	BSD_3Clause	221
4597	MagicRescue	GPLv2orlater	221
6319	magicsquare	Expat	221
4596	MagicStats	GPLv2	221
4594	Mah-Jong	GPLv2	221
1848	mahogany	Perl	221
1847	mail-bounce	GPLv2	221
4593	Mail-Mbox-MessageParser	GPLv2	221
1846	mail-notification	GPLv2orlater	221
1845	mail2chart	GPLv2orlater	221
1844	mail2clf	GPLv2	221
1843	mail2thread	GPLv2	221
4589	MailboxCopy	GPLv2orlater	221
4588	MailboxSweeper	GPLv2orlater	221
1842	mailcrypt	GPLv2orlater	221
1841	maildrop	GPLv2orlater	221
1840	mailer	BSD_3Clause	221
1839	mailfilter	GPLv2orlater	221
1838	mailfromd	GPL	221
1837	mailfront	GPLv2orlater	221
1836	mailgraph	GPLv2	221
1835	mailman	GPLv2orlater	221
4592	MailManager	GPLv2orlater	221
5845	mailmandiscard	GPLv2orlater	221
4591	MailNotification	GPLv2orlater	221
4590	MailScanner	GPLv2orlater	221
1834	mailsync	GPLv2 with exception	221
1833	mailutils	GPLv3orlater	221
1832	maintain	GPLv2orlater	221
1831	mairix	GPLv2orlater	221
4587	Majentis	GPLv2	221
4586	Majix	MPL1.1	221
1830	make	GPLv2orlater	221
1828	makecheque	GPLv2orlater	221
1827	makefaq	GPLv2	221
1826	makepp	Perl	221
4585	MakeXS	GPLv2orlater	221
1829	make_uninstall	GPLv2orlater	221
5511	makinbakon	GPLv2orlater	221
5340	makl	BSD_3Clause	221
5340	makl	BSD_4Clause	221
1825	maklerplus	GPLv2orlater	221
5679	mal	GPLv2orlater	221
1824	mambo	GPLv2	221
1823	mamvrs	GPL	221
1822	man	GPLv2orlater	221
1821	man2web	GPLv2	221
1820	mandb	GPLv3orlater	221
5510	mandos	GPLv3orlater	221
1819	mangle	GPLv2orlater	221
4584	ManhattanVirtualClassroom	GPLv2	221
1818	manslide	GPLv2orlater	221
1817	mantis	GPLv2	221
4583	Mantissa	BSD_3Clause	221
1816	mantra	GPLv2	221
1815	manyapad	GPLv2	221
1814	mapivi	GPLv2orlater	221
5378	mapnik	LGPLv2.1orlater	221
1813	mapserver	X11	221
1812	mapuche	GPLv2	221
1811	mar	X11	221
1810	mar7	GPLv2orlater	221
4582	MaraDNS	PublicDomain	221
4625	MARC-Perl	Perl	221
1809	margana	GPLv2	221
1808	mariabasic	GPLv2	221
6326	mariadb	BSD_3Clause	221
6326	mariadb	GPLv2	221
6326	mariadb	other	221
6326	mariadb	PublicDomain	221
6326	mariadb	zlib	221
1807	markdown	BSD_3Clause	221
6320	markdown2	Expat	221
1806	mars	GPLv2orlater	221
1805	marst	GPLv3orlater	221
6430	maruku	BSD_2Clause	221
6430	maruku	BSD_3Clause	221
6430	maruku	GPLv2orlater	221
5402	mash	X11	221
4581	Mass	GPLv2	221
4580	Matew	GPLv2orlater	221
4579	Math-MatrixReal	Perl	221
6168	mathbench	BSD_2Clause	221
6168	mathbench	Creative Commons Attribution Share-Alike 2.5	221
1804	mathgl	GPLv2orlater	221
4576	Mathomatic	LGPLv2.1	221
4578	MathPlanner	GPLv2	221
4577	MathStudio	GPLv2orlater	221
4575	Matjito	GPLv2	221
1803	matrixssl	GPLv2orlater	221
1802	maude	GPLv2	221
4574	Mauve	GPLv2	221
1801	maverik	GPLv3orlater	221
1800	maxima	GPLv2orlater	221
1799	mayachemtools	LGPLv3	221
1798	mbot	GPLv2orlater	221
1797	mbox.sh	PublicDomain	221
1796	mboxgrep	GPLv2orlater	221
1795	mboxstats	GPLv2	221
1794	mbuffer	GPLv2	221
1793	mbuni	GPLv2orlater	221
1792	mc	GPLv2	221
4624	MC	GPLv2	221
1790	mcl	GPLv2	221
1791	mcl-algorithm	GPLv2orlater	221
4623	MCPP	BSD_2Clause	221
1789	mcron	GPLv2orlater	221
1788	mcrypt	LGPL	221
1787	mcsim	GPLv2orlater	221
5339	mcslibre	LGPLv2.1orlater	221
4573	McStas	GPLv2orlater	221
6170	md	BSD_2Clause	221
1786	mdadm	GPLv2orlater	221
1785	mdk	GPL	221
1784	mdr	GPLv2orlater	221
5623	meanwhile	GPLv2	221
5623	meanwhile	X11	221
5843	mechanize	BSD_3Clause	221
5843	mechanize	Standard ML of New Jersey License	221
5843	mechanize	Zope	221
5850	mechanoid	GPLv2orlater	221
6321	mediantracker	Expat	221
1783	mediarchiver	GPLv2orlater	221
1782	mediasort	GPLv2orlater	221
1781	mediastreamer	GPLv2orlater	221
4572	MediaWiki	GPLv2orlater	221
1780	medit	GPLv2orlater	221
1779	mednafen	GPLv2orlater	221
5543	meduswiki	BSD_3Clause	221
5543	meduswiki	GPLv2	221
1778	meep	GPLv2orlater	221
4571	MeetingRoomBookingSystem	GPLv2	221
1777	meetingroombookingsystem	GPLv2	221
1776	megami	X11	221
4570	MegaUpload	MPL1.1	221
1775	meld	GPLv2	221
1774	melting	GPLv2orlater	221
5883	melys	GPLv2	221
5749	memberdb	GPLv2	221
5749	memberdb	LGPLv2.1	221
1773	memberman	GPLv2orlater	221
1772	memcheck	GPLv2orlater	221
4569	MemCheckDeluxe	BSD_3Clause	221
1771	memo	GPLv2	221
1770	memtest86	GPLv2	221
1769	memtester	GPLv2	221
1768	memwatch	PublicDomain	221
1767	menc	GPLv2orlater	221
1766	mencal	GPLv2	221
1765	menushki	GPLv2orlater	221
1764	mercurial	GPLv2	221
1763	mercury	GPLv2orlater	221
1763	mercury	LGPLv2	221
1762	mergelog	GPLv2	221
4622	MESH	GPLv2orlater with exception	221
1761	meshlab	GPLv2orlater	221
1760	mesk	GPLv2	221
4568	MessageWall	GPLv2orlater	221
4567	Meta-CVS	GPLv2	221
1759	metacity	GPLv2orlater	221
1758	metadot	GPLv2orlater	221
1757	metahtml	GPLv2orlater	221
4566	Metakit	X11	221
1756	metamorphose	GPLv2orlater	221
6322	metar	BSD_1Clause	221
6127	metatracker	BSD_3Clause	221
6127	metatracker	GPLv2orlater	221
6127	metatracker	LGPLv2.1orlater	221
6127	metatracker	PublicDomain	221
1755	metisse	GPLv2orlater	221
4565	Metro	GPLv2orlater	221
1754	metro	GPLv2orlater	221
1754	metro	Python	221
1753	metromap	GPLv2orlater	221
6235	mew	BSD_3Clause	221
1752	mfg	GPLv2	221
1751	mfinance	GPLv2orlater	221
5526	mgetty	GPLv2	221
4621	MH-E	GPLv2	221
4621	MH-E	GPLv3	221
1749	mharc	GPLv2	221
4620	MHonArc	GPLv2orlater	221
5639	mhttpd	GPLv2	221
1750	mhWaveEdit	GPLv2orlater	221
1748	miau	GPLv2orlater	221
4563	Mibble	GPLv2orlater	221
1747	mice	GPLv2orlater	221
4619	MICO	GPLv2orlater	221
1746	microblogger	SimplePermissiveNoNonWarranty	221
5302	micropolis	GPLv3orlater	221
1745	microsieve	GPLv2	221
4562	MiddleMan	GPLv2orlater	221
1744	midgard	LGPLv2orlater	221
1743	midget	GPLv2orlater	221
6089	midori	Expat	221
6089	midori	LGPLv2.1orlater	221
1742	mifluz	GPLv2	221
1741	mig	GPLv2	221
4564	MiG	GPLv2orlater	221
1740	mightyd	CorkforkPL	221
5508	migratedata	GPLv2	221
1739	migrationtool	GPLv2	221
5723	miguedrez	GPLv3orlater	221
5790	mili	GPLv3orlater	221
5399	milky	GPLv3orlater	221
4561	Milter-Virus	GPLv2	221
4618	MIME-tool	GPLv2	221
1738	mimerdesk	GPLv2orlater	221
1737	mimetic	GPLv2orlater	221
4617	MIND	X11	221
4560	MinDIA	GPLv2orlater	221
4559	Ming	LGPLv2.1orlater	221
4558	Mini-XML	LGPLv2orlater	221
1736	miniBB	GPLv2orlater	221
5544	minicms	GPLv2	221
1735	minimalist	BSD_2Clause	221
1734	minised	GPLv2	221
1733	minit	GPLv2	221
6276	minitube	GPLv3	221
6276	minitube	LGPLv2.1orlater	221
1732	minnow	GPLv2orlater	221
1731	minorfish	GPLv2orlater	221
1730	minpair	GPLv3	221
1729	mioga	GPLv2	221
1728	mirmake	BSD	221
1728	mirmake	GPL	221
1728	mirmake	ISC	221
1728	mirmake	MirOS	221
1728	mirmake	SimplePermissive	221
1727	mirmon	X11	221
3281	miro	GPLv2orlater	221
1726	mirodc1	GPLv2orlater	221
1725	mirror	GPLv2	221
4557	MirrorMagic	GPLv2	221
1724	mirrormed	GPLv2orlater	221
1724	mirrormed	LGPLv2.1orlater	221
1724	mirrormed	PHP	221
1723	miscfiles	GFDL	221
1722	misctools	GPL	221
4556	MisfitModel3D	GPLv2orlater	221
4555	MissingH	GPLv2orlater	221
1721	misterhouse	GPLv2	221
1720	mit-scheme	GPLv2orlater	221
5851	mitter	GPLv3orlater	221
1719	miwm	GPLv2	221
4554	Mixxx	GPLv2orlater	221
1718	mjpeg	GPLv2orlater	221
1716	mkautosmb	GPLv2	221
1715	mkcgi	GPLv2	221
1717	mkDoxy	BSD_3Clause	221
1714	mkrdns	GPLv2orlater	221
1713	mksh	BSD_3Clause	221
1713	mksh	MirOS	221
5852	mktoc	GPLv3	221
1712	mkvtoolnix	GPLv2orlater	221
1711	mldonkey	GPLv2orlater	221
1710	mlkit	GPLv2orlater	221
1709	mll2html	GPLv2orlater	221
1708	mlmmj	X11	221
1707	mlton	SimplePermissiveNonWarranty	221
4616	MLView	GPLv2orlater	221
1706	mmsv2	GPLv2orlater	221
4614	MN	Perl	221
4615	MN-CMS	Perl	221
1705	mnogosearch	GPLv2orlater	221
1704	moap	GPLv2	221
4553	MoB	GPLv2	221
4613	MODEL	GPLv2	221
1695	modula-2	GPLv2	221
1694	modutils	GPLv2orlater	221
1703	mod_cplusplus	Apache 1.1	221
1702	mod_musicindex	LGPLv2.1orlater	221
1701	mod_python	Apache	221
1700	mod_ruby	BSD_2Clause	221
1699	mod_security	GPLv2orlater	221
1698	mod_spin	GPLv2orlater with exception	221
4552	Mod_Survey	GPLv2	221
1697	mod_tidy	Apache	221
1696	mod_xslt	GPLv2orlater	221
1693	moe	GPLv3orlater	221
1692	moftpd	GPLv2	221
1691	molasses	GPLv2	221
1690	moleskine	GPLv2orlater	221
1689	moll	GPLv2orlater	221
1688	mon	GPLv2orlater	221
4551	Mon.cgi	GPLv2	221
5651	mona	GPLv2	221
5651	mona	X11	221
5585	mondohealth	GPLv2	221
5585	mondohealth	X11	221
4550	MondoRescue	GPLv2orlater	221
4549	MonetDB	MPL1.1	221
1687	monfarm	GPLv2orlater	221
6154	mongodb	AGPLv3 or later	221
6154	mongodb	Boost	221
6154	mongodb	BSD_3Clause	221
6323	mongoengine	Expat	221
4548	Monica	BSD_3Clause	221
1686	monit	GPLv2	221
5795	monitorgrowth	GPLv3orlater	221
1685	monkey	GPLv2orlater	221
5644	monkeysphere	GPLv3orlater	221
5440	mono	GPLv2	221
5440	mono	LGPLv2	221
1684	monolith	LGPL	221
1683	monster	GPLv2orlater	221
1682	mony	GPLv2orlater	221
1681	moodle	GPLv2	221
1680	moodss	GPLv2	221
4547	Moonlight3D	GPLv2	221
1679	moosic	GPLv2orlater	221
3115	moovida	GPLv2orlater	221
6325	mopowg	Expat	221
6327	morbid	Expat	221
1678	moregroupware	GPLv2orlater	221
1677	morla	GPLv2orlater	221
1676	morsetrainer	GPLv2	221
1675	mosshe	GPLv2orlater	221
6172	mother	BSD_3Clause	221
1674	motion	GPLv2orlater	221
1673	motor	GPLv2	221
1672	motti	GPLv3orlater	221
4546	MouseClick	GPLv2orlater	221
1671	move	GPLv2	221
1669	mozart	GPLv2orlater	221
1670	mozart.oz	X11	221
1667	mozilla	MPL	221
1668	mozilla-bonobo	GPLv2orlater	221
1666	mp32ogg	Artistic	221
1664	mp3act	GPLv2orlater	221
1663	mp3cd	GPLv2	221
1662	mp3cddb	PublicDomain	221
1661	mp3check	GPLv2orlater	221
4612	MP3do	GPLv2orlater	221
1660	mp3fs	GPLv2orlater	221
1665	mp3Kult	GPLv2orlater	221
1659	mp3mover	GPLv2	221
1658	mp3riot	GPLv2	221
1657	mp3splitter	GPLv2orlater	221
1656	mp3splt	GPLv2orlater	221
1655	mp3stat	GPLv2	221
1654	mp3station	GPLv2orlater	221
1653	mp3tm	GPLv2	221
1652	mp3togo	GPLv2orlater	221
1651	mp3tools	GPLv2orlater	221
1650	mp3val	GPLv2orlater	221
1649	mp3wrap	LGPLv2orlater	221
5535	mp4info	GPLv2	221
1648	mpatrol	LGPL	221
1647	mpc	GPLv2orlater	221
4611	MPCA	GPLv2orlater	221
1646	mpd	GPLv2orlater	221
4610	MPE2	GPL	221
4609	MPFI	LGPLv2.1orlater	221
4608	MPFR	LGPLv2orlater	221
1645	mplib	LGPL	221
1644	mpmp	GPLv2	221
1643	mpop	GPLv2	221
6122	mpterm	GPLv2orlater	221
1642	mptris	GPLv2	221
4607	MQ4CPP	LGPLv2.1orlater	221
4606	MQS	GPLv2orlater	221
5591	mrsbs	BSD_4Clause	221
5591	mrsbs	GPLv2orlater	221
5591	mrsbs	LGPLv2.1	221
1640	mrtg	GPLv2	221
1641	mrtg-rrd	GPLv2orlater	221
4545	MrVoice	GPLv2	221
1639	mrvoice	GPLv2orlater	221
1638	mse	GPLv2orlater	221
5385	msetimon	GPLv2orlater	221
1637	msmtp	GPLv2orlater	221
1636	msort	GPLv3	221
1635	msredird	GPLv2	221
1634	mss	SimplePermissive	221
1633	mt-daapd	GPLv2orlater	221
4605	MT2	GPLv2	221
1631	mtamorphose_fnfr	GPLv2orlater	221
1630	mtink	GPLv2orlater	221
1629	mtool	GPLv2orlater	221
1628	mtools	GPLv2	221
4603	MToolsFM	GPLv2orlater	221
1632	mtPaint	GPLv2orlater	221
5338	mtptarget	GPLv2orlater	221
1627	mtr	GPLv2	221
1626	mtvg	GPLv2	221
4604	MTX	GPLv2	221
1625	mucms	LGPLv2.1orlater	221
1624	muddleftpd	GPLv2orlater	221
1623	mudmagic	GPLv2orlater	221
6029	mudpy	ISC	221
1622	muine	GPL	221
1621	mule	GPLv2orlater	221
4543	MultChal	GPLv2orlater	221
6210	multiboot	GPLv2orlater	221
1620	multiCD	GPLv2orlater	221
1619	multicursor-wm	GPLv2orlater	221
6328	multifileiter	Expat	221
1618	multiget	GPLv2orlater	221
1617	multignometerm	GPLv2orlater	221
5572	multires	GPLv2	221
5572	multires	X11	221
1616	multiscan	GPLv2orlater	221
6174	multishove	BSD_3Clause	221
4542	MultiSync	GPLv2	221
1615	multitail	GPLv2	221
1614	multitalk	GPLv2	221
6329	multitask	Expat	221
4541	MultiuserAddressMS	GPLv2	221
5472	MultStat	GPLv2	221
1613	mumbles	GPLv2	221
6324	mumblr	BSD_3Clause	221
6324	mumblr	Expat	221
4540	Munin	GPLv2	221
6018	munkres	BSD_2Clause	221
4602	MUNTL	LGPL	221
1612	muse	GPLv3orlater	221
4544	MuSEstreamer	GPLv2	221
4538	MusicLibrary	GPL	221
1610	musicman	GPLv2	221
1611	music_command	GPLv2orlater	221
4539	MusiXTex	GPLv2orlater	221
1609	mussh	GPLv2	221
5796	mussort	GPLv3orlater	221
1608	mutt	GPLv2orlater	221
1607	muxi	GPLv2orlater	221
1606	mvc	GPLv2orlater	221
1605	mw-template	LGPLv2.1	221
1603	mwcollect	BSD_3Clause	221
1604	mwForum	GPLv2orlater	221
1602	mxterm	X11	221
1601	my2pg	BSD_3Clause	221
1597	mybashburn	GPLv2	221
1596	myblog	GPLv2	221
4537	MyBlog	GPLv2orlater	221
4535	MyCalendar	GPLv2orlater	221
1595	mycasts	GPLv2orlater	221
4534	MyClassifieds	GPLv2orlater	221
4533	MyClient	GPLv2orlater	221
4536	MyCMS	GPLv2	221
4532	MyDNS	GPLv2	221
1600	myDVDs	GPLv2	221
1594	myfw	LGPLv2.1orlater	221
4521	Myghty	LGPLv2.1orlater	221
1599	myGifts	GPLv2	221
1593	mygosuMenu	BSD_3Clause	221
1592	myleague	GPLv2orlater	221
4531	MyLibrary	GPLv2orlater	221
1591	mynetmonitor	GPL	221
4530	MyNews	GPLv2	221
1590	mynews-www	GPLv2	221
4529	MyOrgBook	GPLv2orlater	221
1589	mypaint	GPLv2	221
4528	MyPhotoGallery	GPLv2	221
4527	MyPhotos	LGPLv2orlater	221
1588	myphp	GPLv2	221
1587	mypos	GPLv2	221
5545	mypysvn	GPLv2	221
1586	myrescue	GPLv2orlater	221
1585	myrpm	GPLv2	221
1584	myrss	GPLv2orlater	221
1583	mysar	GPLv2	221
1583	mysar	LGPLv2orlater	221
4524	MyServer	GPLv2orlater	221
4523	MySignupSheet	GPL	221
1582	mysipswitch	BSD_3Clause	221
1598	mySiteMaker	GPLv2orlater	221
1581	mysql	GPLv2orlater	221
4526	MySQLBackup	GPLv2orlater	221
1580	mysqlBIND	GPLv2orlater	221
4525	MySQLNavigator	GPLv2orlater	221
5853	mysqlpython	GPLv2orlater	221
1579	mysql_client	GPLv2	221
5325	mytab	AGPLv3 or later	221
1578	mythtv	GPLv2orlater	221
4522	MyVotingScript	GPLv2orlater	221
1577	mywebcreator	GPLv2orlater	221
1574	nabou	GPLv2	221
1573	nagios	GPL	221
1572	nail	BSD_AdClause	221
1571	naim	GPLv2orlater	221
1570	namazu	GPLv2orlater	221
1569	namefix.pl	GPLv2	221
1568	nameko	GPLv2orlater	221
1567	nana	GPLv2orlater	221
1566	nano	GPLv3orlater	221
1565	nanoblogger	GPLv2	221
1564	narim	GPLv2orlater	221
4512	Nasal	LGPLv2	221
4511	NaturalDocs	GPLv2orlater	221
1563	nautilus	GPLv2orlater	221
6137	navit	BSD_2Clause	221
6137	navit	Expat	221
6137	navit	GPLv2orlater	221
6137	navit	LGPLv2orlater	221
6137	navit	Zlib	221
5381	nazghul	GPLv2orlater	221
4510	Nbook	GPLv2	221
1562	nbpp	LGPL	221
1561	nbtstat.pl	GPLv2	221
1560	ncc	PublicDomain	221
1559	ncocem	PublicDomain	221
1558	ncurses	X11	221
1557	ndir	GPLv2orlater	221
1556	ne	GPLv2orlater	221
4520	NEdit	GPLv2orlater	221
4509	NeDNS	GPLv2	221
1555	nefu	X11	221
6123	nemiver	Expat	221
6123	nemiver	GPLv2orlater	221
1553	neon	LGPL	221
1554	neo_my2pg	GPLv2	221
1552	nepim	GPLv2orlater	221
1551	net-check	GPLv2	221
1550	net-snmp	BSD_3Clause	221
4508	Net-Telnet-Cisco	Perl	221
1549	net2ftp	GPLv2orlater	221
1548	net6	LGPLv2orlater	221
6175	netaddr	BSD_3Clause	221
6175	netaddr	X11	221
1547	netalert	BSD_2Clause	221
1546	netboot	GPLv2orlater	221
1545	netcat	GPLv2orlater	221
1544	netcat6	GPLv2	221
5814	netclasses	GPLv2orlater	221
5814	netclasses	LGPLv2.1orlater	221
4507	NetCPR	GPLv2orlater	221
5854	netcube	GPLv2orlater	221
6032	netdri	GPLv2orlater	221
1543	netdude	X11	221
1542	netenv	SimplePermissive	221
4504	Netfilter2html	GPLv2	221
1541	nethack	Nethack license	221
4506	NetMess	PublicDomain	221
4505	NetMonitoring	GPLv2	221
1540	netpbm	GPLv2	221
1539	netprofiler	GPLv2orlater	221
1538	netrik	GPLv2orlater	221
1537	netrw	GPLv2orlater	221
5546	netspoc	GPLv2	221
1536	netstat-nat	GPLv2	221
1535	netsukuku	GPLv2	221
1534	nettle	GPLv2orlater	221
1533	netwag	GPLv2	221
1532	netwib	GPL	221
4503	NetworkControl	GPLv2orlater	221
1531	networkmanager	GPLv2	221
4502	NetworkSimulator	GPL	221
6357	networkx	BSD_2Clause	221
6357	networkx	BSD_3Clause	221
1530	netwox	GPLv2	221
5566	neuroscope	GPLv2	221
4501	Neverball	GPLv2orlater	221
1529	newfile	BSD_3Clause	221
1528	newmail	GPLv2orlater	221
1527	newrpms	GPLv2orlater	221
4496	Newsadmin	GPLv2	221
5348	newsbeuter	GPLv2orlater	221
4500	NewsBruiser	BSD_3Clause	221
4499	NewsCache	GPLv2orlater	221
1526	newscloud	GPLv2	221
4495	Newsd	GPLv2orlater	221
4494	Newsdeliver	GPLv2orlater	221
4498	NewsFeed	GPLv2	221
4497	NewsLib	Perl	221
1525	newspipe	GPLv2orlater	221
1524	newspost	GPLv2	221
1523	newsq	GPLv2	221
1522	newsstar	GPLv2orlater	221
1521	newts	GPLv2orlater	221
5365	nexista	LGPLv2.1	221
1520	nexuiz	GPLv2orlater	221
1519	nflash	GPLv2	221
6088	nfoviewer	BSD_2Clause	221
6088	nfoviewer	GPLv3orlater	221
1518	nfswatch	BSD_3Clause	221
1517	nget	GPLv2orlater	221
1516	ngetdaemon	GPLv2	221
1515	ngircd	GPLv2orlater	221
1514	ngrep	BSD_AdClause	221
1513	nhc98	GPLv2orlater	221
1512	nice	GPLv2	221
1511	nightfall	GPLv2orlater	221
4493	NihongoBenkyo	GPLv2orlater	221
1510	nikwi	GPLv2orlater	221
4492	Nini	X11	221
1509	ninpaths	PublicDomain	221
1508	nio	GPLv2orlater	221
1507	nixMake	X11	221
1506	nixstaller	GPLv2orlater	221
4519	NKAds	GPLv2	221
4518	NLK	GPLv2	221
1505	nmap	GPLv2orlater	221
1504	nmaplr	GPLv2orlater	221
1503	nmh	BSD_3Clause	221
4517	NML	LGPLv2.1	221
1576	nMod	GPLv2orlater	221
1502	nms	Perl	221
1501	nnewz	GPLv2orlater	221
4516	NNFS	GPLv2orlater	221
5316	nnfw	GPLv2orlater	221
1500	nntp2rss	GPLv2orlater	221
4515	NNTPobjects	GPLv2	221
1499	noattach	GPLv2orlater	221
1498	noderunner	GPLv2orlater	221
1497	nodplot	GPLv2orlater	221
1496	noexec	GPLv2orlater	221
1495	noffle	GPLv2	221
1494	noflushd	GPLv2orlater	221
1493	nogger	GPLv2orlater	221
1492	noiseclock	GPLv2orlater	221
1491	nola	GPLv2	221
5638	nomadii	GPLv2	221
5637	nomadiigui	GPLv2	221
1490	nomarch	GPLv2	221
1489	nonsense	GPLv2	221
5857	noor	GPLv3orlater	221
6348	norbert	Apache2.0	221
1488	normalize	GPLv2orlater	221
4490	NorthStar	GPLv2	221
4491	NoSpam	GPL	221
1487	nosql	GPLv2	221
1486	notecase	BSD	221
4489	NoteEditor	GPLv2orlater	221
5798	notefinder	BSD_3Clause	221
5568	notemeister	GPLv2	221
